Nick Davila,12,96,163,58.9,1401,12,5,149.3
Kaipo-Noa Kaheaku-Enhada,33,96,182,52.7,1641,16,7,149.8
Miles Kendrick,16,96,157,61.1,853,9,6,118.1
Al Pena,12,96,190,50.5,1196,9,13,105.3
Spencer Pennington,15,96,182,52.7,1134,5,9,104.3
Davis Shanley,9,96,141,68.1,942,3,2,128.4
Randall West,11,96,162,59.3,909,6,6,111.2
Jason Whieldon,14,96,165,58.2,1223,15,7,142
Caleb Williams,9,96,146,65.8,1422,15,4,176
Edward Wright-Baker,11,96,165,58.2,1109,5,5,118.6
Jacob Doss,12,95,155,61.3,926,8,6,120.8
Jerrod Heard,41,95,163,58.3,1243,5,5,126.3
Jack Tuttle,14,95,170,55.9,819,4,6,97.1
James Graham,16,94,207,45.4,1271,12,7,109.4
Donald Hammond III,21,94,183,51.4,1939,18,8,164.1
Dakota Prukop,6,94,143,65.7,1214,8,2,152.7
Darnell Arceneaux,11,93,169,55,1375,7,8,127.6
Johnny Langan,29,93,177,52.5,948,7,10,99.3
Matt McKay,11,93,158,58.9,997,3,1,116.9
Nick Graziano,17,92,183,50.3,1356,11,7,124.7
Willie Jones III,18,92,168,54.8,1265,7,3,128.2
TaQuon Marshall,31,92,226,40.7,1836,15,9,122.9
Todd Porter,6,92,152,60.5,1140,7,10,125.6
Tony Stauss,10,92,151,60.9,671,3,4,99.5
Jordan Steffy,15,92,159,57.9,933,2,8,101.2
Tom Stewart,10,92,153,60.1,1054,8,2,132.6
Neal Burcham,6,91,157,58,714,2,6,92.7
Quincy Carter,7,91,183,49.7,1250,6,10,107
Ben DiNucci,11,91,167,54.5,1107,6,7,113.6
AJ Mayer,12,91,174,52.3,1274,10,3,129.3
Jalen Nixon,21,91,168,54.2,1021,8,6,113.8
Max Shortell,13,91,170,53.5,1162,8,7,118.2
C.J. Stephens,11,91,174,52.3,1107,5,5,109.5
Cole Stinson,9,91,181,50.3,1101,5,3,107.2
Tate Whatley,13,91,169,53.8,1110,7,5,116.8
Jordan Yates,11,91,157,58,889,6,2,115.6
Steven Bench,21,90,193,46.6,1188,7,6,104.1
Jaylon Henderson,12,90,144,62.5,1094,12,2,151
Kelvin Hopkins Jr,30,90,188,47.9,1679,11,10,131.6
Cephus Johnson,16,90,180,50,1020,8,8,103.4
Jeff Lockie,21,90,140,64.3,844,6,5,121.9
Travis Moore,18,90,152,59.2,1021,8,7,123.8
Aaron Polanco,28,90,181,49.7,1482,8,9,123.1
Malik Zaire,19,90,154,58.4,1165,6,1,133.5
Blayne Baggett,8,89,146,61,1093,10,7,136.9
Zander Diamont,16,89,180,49.4,828,2,5,86.2
Kenny Guiton,16,89,134,66.4,893,16,4,155.8
Brandon Jones,12,89,172,51.7,1301,6,8,117.5
Aj Long,6,89,165,53.9,935,4,8,99.8
Tony Poljan,44,89,168,53,703,2,5,86.1
Patton Robinette,16,89,155,57.4,1096,7,8,121.4
Corbin Berkstresser,11,88,178,49.4,1059,5,7,100.8
Jon Brown,10,88,159,55.3,689,3,9,86.7
Jacob Free,6,88,152,57.9,1051,6,5,122.4
Mario Kinsey,10,88,202,43.6,1215,7,11,94.6
Angel Santiago,30,88,187,47.1,1169,3,3,101.7
Jackson Tyner,17,88,192,45.8,1050,4,7,91.4
Jeff Fleming,13,87,172,50.6,789,4,12,82.8
Ryker Fyfe,16,87,165,52.7,1043,10,6,118.6
Scott McMullen,18,87,141,61.7,1103,9,4,142.8
Kevin Olsen,6,87,175,49.7,842,6,3,98
Michael Vick,10,87,161,54,1234,8,6,127.4
Scotty Young,7,87,165,52.7,733,4,2,95.6
Drew Allen,16,86,152,56.6,826,2,9,94.7
Reggie Nevels,19,86,188,45.7,1096,8,9,99.2
Connor Reilly,12,86,167,51.5,848,2,3,94.5
Adam Schulz,10,86,171,50.3,1220,6,5,116
Aiden Smith,8,86,171,50.3,760,3,9,82.9
Matt Floyd,11,85,174,48.9,802,0,10,76.1
Robbie Haas,11,85,132,64.4,715,3,4,111.3
Zach Kline,13,85,161,52.8,966,3,6,101.9
John Rhys Plumlee,25,85,158,53.8,981,5,3,112.6
Scott Scherer,7,85,154,55.2,857,4,6,102.7
John Thomas Shepherd,20,85,159,53.5,803,2,5,93.7
Seth Collins,39,84,164,51.2,945,6,4,106.8
Ron Kellogg III,12,84,143,58.7,941,7,4,124.6
Luke McCaffrey,19,84,144,58.3,866,4,10,104.1
Chad President,23,84,162,51.9,930,3,2,103.7
Jon Schaper,14,84,199,42.2,881,3,13,71.3
Favian Upshaw,32,84,159,52.8,1126,6,8,114.7
Jordon Brookshire,10,83,159,52.2,970,4,3,108
Arion Worthman,20,83,164,50.6,1723,14,6,159.7
Mike Wright,13,83,154,53.9,895,8,6,112.1
Pete Shepherd,10,82,142,57.7,906,3,2,115.5
Brian Stallworth,4,82,129,63.6,855,7,11,120.1
Nick Hirschman,15,81,143,56.6,943,5,7,113.8
Nick Holley,37,81,167,48.5,974,6,3,105.8
Drew Kummer,17,81,181,44.8,1247,8,7,109.5
Justin Lynch,10,81,144,56.3,793,4,4,106.1
Jalan McClendon,23,81,138,58.7,977,4,7,117.6
Carl Meadows,10,81,173,46.8,982,6,10,94.4
Austin Robinson,32,81,146,55.5,645,1,5,88
Evan Sharpley,13,81,147,55.1,761,5,3,105.7
Ted Trump,15,81,172,47.1,818,4,12,80.8
Brayle Brown,25,80,157,51,854,2,8,90.7
Randall Mackey,22,80,161,49.7,1171,8,6,119.7
Andrew Marty,13,80,130,61.5,857,8,8,124.9
Justin Roper,9,80,153,52.3,952,9,6,116.1
Daniel Santacaterina,8,80,135,59.3,1073,8,7,135.2
Conner Smith,6,80,126,63.5,1022,6,6,137.8
Jerome Tiller,21,80,156,51.3,739,2,4,90.2
Carson Baker,8,79,130,60.8,843,5,3,123.3
Derek Gorney,11,79,164,48.2,853,5,9,90.9
Jake Lange,5,79,137,57.7,843,5,6,112.6
Bryson Lucero,8,79,146,54.1,969,7,8,114.7
McLane Carter,12,78,144,54.2,1045,6,8,117.8
Chayce Crouch,18,78,157,49.7,852,4,6,96
Matt Silva,12,78,169,46.2,890,3,13,80.9
Ahmad Bradshaw,33,77,182,42.3,1417,10,13,111.6
Jaxson Dart,4,77,128,60.2,914,7,5,130.4
Marc Dunn,18,77,147,52.4,1018,10,10,119.4
Tommy Grady,12,77,143,53.8,846,6,6,109
Crawford Jones,6,77,133,57.9,990,11,6,138.7
James Lark,11,77,125,61.6,836,8,3,134.1
Nicholas Vattiato,4,77,112,68.8,649,5,6,121.4
Chris Dapolito,22,76,160,47.5,810,7,8,94.5
Michael Greco,25,76,150,50.7,874,5,5,103.9
Jacob Sirmon,9,76,123,61.8,762,6,4,123.4
Reggie Bonnafon,45,75,145,51.7,1056,7,5,121.9
Adam Hoover,7,75,141,53.2,907,5,9,106.2
Lance Domec,6,74,139,53.2,806,7,5,111.4
A.J. Graham,7,74,115,64.3,809,7,4,136.6
Peter Lalich,10,74,135,54.8,680,2,4,96.1
Scott Mullen,4,74,141,52.5,877,5,4,110.8
Matt Romero,6,74,137,54,625,3,6,90.8
Matt Senneca,18,74,172,43,955,4,6,90.4
Ryan Sorahan,17,74,145,51,933,3,8,100.9
Brian Broadwater,10,73,137,53.3,858,3,2,110.2
Haaziq Daniels,17,73,148,49.3,1365,8,6,136.5
Demarcus Irons,8,73,113,64.6,831,8,4,142.7
Jordan Weeks,9,73,151,48.3,766,3,4,92.2
Maurice Alexander,36,72,130,55.4,849,2,8,103
Matt Fink,13,72,107,67.3,732,5,5,130.8
Joe Gerena,8,72,151,47.7,779,2,5,88.8
Tommy Lazzaro,18,72,149,48.3,758,5,10,88.7
Quinn Mecham,9,72,119,60.5,667,6,5,115.8
Brian Nooy,17,72,143,50.3,836,4,8,97.5
Jamarr Robinson,15,72,134,53.7,808,6,2,116.2
Nick Stephens,9,72,143,50.3,982,5,4,114
Will Worth,13,72,118,61,1397,8,4,176.1
Maurice Avery,44,71,128,55.5,926,5,4,122.9
Chris Chugunov,19,71,138,51.4,837,9,3,119.6
Thomas Cox,17,71,182,39,977,5,10,82.2
Zach Dyer,17,71,148,48,779,4,5,94.3
Brock Mansion,11,71,146,48.6,677,2,5,85.3
Jeremy Hunt,7,70,129,54.3,742,6,4,111.7
Giorgio Morgan,11,70,127,55.1,718,5,7,104.6
Nick Sheridan,10,70,148,47.3,701,2,6,83.4
Travis Anglin,26,69,125,55.2,603,5,2,105.7
Barry Brunetti,29,69,121,57,640,7,0,120.5
Trae Hall,15,69,131,52.7,685,4,5,99
Greg Hankerson,14,69,142,48.6,647,4,3,91.9
Shane Illingworth,6,69,120,57.5,939,7,2,139.1
Tyler Arndt,10,68,142,47.9,660,1,7,79.4
Dax Crum,11,68,130,52.3,615,3,7,88.9
Julian Foster,9,68,118,57.6,830,6,4,126.7
Blake Jurich,23,68,116,58.6,764,6,7,118.9
Ryan Morris,10,68,130,52.3,744,4,5,102.8
Terrance Parks,21,68,133,51.1,752,3,7,95.5
Andrew Peasley,17,68,128,53.1,818,7,5,117
Kiehl Frazier,23,67,128,52.3,787,2,10,93.5
Ryan McCann,9,67,138,48.6,736,4,4,97.1
Vic Penn,5,67,116,57.8,779,5,6,118
Conor Rhoda,10,67,126,53.2,927,6,4,124.3
Nick Smith,13,67,136,49.3,716,4,3,98.8
Cole Weeks,8,67,131,51.1,867,2,6,102.6
Drew Anderson,5,66,107,61.7,1039,10,1,172.2
Derrick Crudup,24,66,118,55.9,805,6,3,124.9
Gunner Cruz,5,66,100,66,570,3,3,117.8
Ryan Gunderson,12,66,124,53.2,645,2,4,95.8
Rio Johnson,6,66,101,65.3,592,2,5,111.2
Bram Kohlhausen,11,66,106,62.3,794,5,4,133.2
Eddie McGee,33,66,128,51.6,917,3,10,103.9
Joe Bauserman,21,65,133,48.9,812,7,2,114.5
Maxie Causey,22,65,125,52,734,3,3,104.4
Drew Eckels,16,65,123,52.8,923,5,1,127.7
Tanner McEvoy,35,65,112,58,709,5,6,115.2
Brad McGuire,30,65,111,58.6,990,7,5,145.3
Lamar Owens,25,65,128,50.8,1337,6,8,141.5
Chris Phillips,8,65,126,51.6,646,2,4,93.5
Brayden Schager,5,65,108,60.2,615,2,5,104.9
James Tabary,6,65,103,63.1,788,4,6,128.5
Tra'Von Chapman,28,64,153,41.8,857,6,6,94
Joe Critchlow,8,64,113,56.6,715,3,4,111.5
David Graves,11,64,113,56.6,809,6,2,130.8
Tony Paoli,11,64,117,54.7,769,2,6,105.3
Dontreal Pruitt,12,64,108,59.3,693,1,3,110.7
Kendal Thompson,13,64,101,63.4,608,4,4,119.1
Zach Abey,28,63,135,46.7,1403,9,13,136.7
Tyler Bass,7,63,96,65.6,774,7,5,147
Clay Belton,7,63,115,54.8,639,2,3,102
Chase Cord,12,63,105,60,737,10,4,142.8
Trey Lowe III,8,63,105,60,667,3,5,113.3
Matt Phillips,13,63,131,48.1,795,7,10,101.4
Lindell Stone,7,63,113,55.8,487,4,6,93
Joey Yellen,5,63,122,51.6,694,5,5,104.8
Brooks Barden,10,62,130,47.7,552,4,7,82.7
Randall Cobb,34,62,122,50.8,689,5,5,103.6
Brian Madden,8,62,145,42.8,902,4,8,93.1
James Summers,22,62,96,64.6,729,6,2,144.8
Cade Fortin,10,61,121,50.4,610,1,3,90.5
Josh Harris,15,61,99,61.6,613,5,4,122.2
Travis Hewitt,17,61,124,49.2,675,1,8,84.7
D.J. Lenehan,6,61,95,64.2,630,4,4,125.4
Jeff Perry,4,61,105,58.1,646,5,3,119.8
D.J. Ponder,15,61,145,42.1,599,2,10,67.5
Alex Thomson,6,61,109,56,629,6,3,117.1
Aaron Winchester,15,61,111,55,721,5,4,117.2
Christian Alexander,14,60,94,63.8,693,5,1,141.2
Cole Gautsche,29,60,135,44.4,966,9,6,117.7
Craig Harrison,13,60,117,51.3,762,5,1,118.4
Chance Lovertich,8,60,104,57.7,798,6,2,137.3
Curt Phillips,12,60,107,56.1,642,5,5,112.5
Jace Ruder,12,60,108,55.6,669,4,5,110.6
Isaiah Sanders,25,60,104,57.7,999,4,4,143.4
Justin Siller,26,60,107,56.1,496,3,2,100.5
Cade Apsay,5,59,92,64.1,582,3,5,117.2
Richard Irvin,8,59,106,55.7,694,7,4,124.9
Darren Mougey,28,59,102,57.8,605,2,8,98.5
Demry Croft,12,58,140,41.4,708,4,7,83.3
Taylor Graham,8,58,122,47.5,595,3,6,86.8
Daniel Parr,14,58,111,52.3,694,4,4,109.5
Malcolm Perry,41,58,113,51.3,1311,10,5,169.1
Gary Rogers,15,58,119,48.7,596,5,7,92.9
Sean Setzer,10,58,100,58,655,5,4,121.5
Zack Stoudt,6,58,120,48.3,559,2,8,79.6
Anthony Alford,12,57,127,44.9,664,2,4,87.7
Drew Barker,12,57,113,50.4,747,5,7,108.2
Earnest Carrington,9,57,119,47.9,546,5,7,88.5
James Cox,19,57,121,47.1,573,2,3,87.4
Adam Fitch,22,57,103,55.3,911,9,3,152.6
Stump Godfrey,7,57,97,58.8,553,5,3,117.5
Joe Tereshinski,15,57,106,53.8,794,4,4,121.6
Jeff Valentino,10,57,123,46.3,580,4,4,90.2
Adam Bednarik,12,56,76,73.7,534,4,2,144.8
Logan Bushnell,9,56,108,51.9,689,2,5,102.3
Michael Curtis,10,56,104,53.8,700,6,6,117.9
Tanner Justice,14,56,112,50,648,2,5,95.6
Kriss Proctor,18,56,112,50,847,7,7,121.7
M.J. Rivers II,7,56,101,55.4,547,3,3,104.8
Evan Shirreffs,10,56,113,49.6,647,2,4,96.4
Guy Tomcheck,12,56,158,35.4,701,7,4,82.3
Adam Austin,8,55,116,47.4,549,2,6,82.5
C.J. Bennett,6,55,102,53.9,580,4,4,106.8
Ford Childress,4,55,97,56.7,580,5,5,113.6
Ed Malinowski,15,55,113,48.7,670,3,4,100.2
Keith Nichol,35,55,105,52.4,841,9,3,142.2
Zack Oliver,13,55,114,48.2,648,3,8,90.6
Donovan Smith,7,55,88,62.5,667,4,2,136.6
Chris Stutzriem,8,55,98,56.1,660,5,5,119.3
Demarcus Grady,19,54,98,55.1,511,5,5,105.5
Kelan Luker,5,54,111,48.6,516,2,4,86.4
Ingle Martin,15,54,87,62.1,750,3,2,141.3
Bo Schneider,6,54,105,51.4,534,2,7,87.1
Deuce Wallace,11,54,123,43.9,401,1,4,67.5
Woody Wilson,7,54,90,60,528,2,8,98.8
Mike Beaudry,4,53,83,63.9,503,1,2,113.9
William Brown,7,53,85,62.4,625,7,1,148.9
Joey Halzle,13,53,83,63.9,640,4,2,139.7
Brett Kean,20,53,96,55.2,490,5,4,106.9
Chandler Morris,9,53,81,65.4,734,3,0,153.8
Darryl Polk,11,53,107,49.5,493,2,8,79.5
Spencer Romine,7,53,118,44.9,613,1,9,76.1
Cristian Solano,8,53,92,57.6,504,2,6,97.8
Jerod Walker,8,53,76,69.7,653,6,2,162.7
Connor White,12,53,96,55.2,499,2,4,97.4
Parker Boehme,19,52,91,57.1,631,4,1,127.7
Jason Brown,6,52,89,58.4,654,8,4,140.8
Hudson Card,9,52,86,60.5,595,5,1,135.4
Myles Eden,21,52,87,59.8,530,3,6,108.5
Mike Frost,16,52,127,40.9,622,5,10,79.3
Jared Funk,9,52,109,47.7,651,5,6,102
Matt Johnson,21,52,94,55.3,883,8,8,145.3
Clayton Mitchem,16,52,90,57.8,712,1,2,123.5
Christian Olsen,12,52,87,59.8,439,0,3,95.3
Ryan Perrilloux,14,52,79,65.8,704,8,2,169
Keytaon Thompson,36,52,112,46.4,842,8,3,127.8
Harrison Bailey,7,51,75,68,594,4,2,146.8
Taylor Barton,9,51,94,54.3,690,5,2,129.2
Mac Devito,16,51,107,47.7,615,7,3,111.9
Nick Mitchell,5,51,113,45.1,571,3,4,89.3
Ross Trail,5,51,79,64.6,525,1,6,109.4
Dajon Williams,9,51,83,61.4,662,7,4,146.6
Michael Carrillo,8,50,83,60.2,650,6,3,142.7
Cris Love,15,50,104,48.1,667,5,5,108.2
Austin Wilson,11,50,89,56.2,425,1,7,84.3
Cooper Bateman,11,49,66,74.2,410,2,2,130.4
Austin Burton,12,49,70,70,409,1,0,123.8
Erik Greenberg,5,49,92,53.3,737,6,3,135.6
Scott McEwan,7,49,86,57,621,5,3,129.8
Brett Staninger,9,49,114,43,615,3,7,84.7
Jonathan Wallace,15,49,85,57.6,761,4,4,139
Jack West,8,49,86,57,436,0,3,92.6
Shawn Withy-Allen,12,49,86,57,770,7,3,152.1
Daniel DaPrato,14,48,108,44.4,514,2,9,73.9
Griffin Goodman,7,48,110,43.6,874,7,4,124.1
Carlton Jackson,8,48,96,50,585,4,4,106.6
Noah Johnson,6,48,77,62.3,459,3,1,122.7
Mike Marscovetra,10,48,81,59.3,518,4,5,116.9
Matt Robinson,11,48,87,55.2,508,1,1,105.7
Trevor Walls,27,48,95,50.5,386,2,5,81.1
Travaughn Colwell,23,47,75,62.7,488,3,3,122.5
Evan Conley,13,47,87,54,677,4,3,127.7
Jordy Joseph,8,47,92,51.1,620,6,3,122.7
Tony Lindsay,5,47,94,50,621,3,3,109.6
M.J. McPeek,4,47,85,55.3,552,4,5,113.6
Trey Miller,12,47,88,53.4,604,5,3,123
Jerrard Randall,15,47,98,48,518,5,3,103.1
Donald Allen,11,46,94,48.9,509,1,4,89.4
Jeff Crooks,10,46,100,46,521,2,5,86.4
Josh Driscoll,9,46,106,43.4,561,4,4,92.8
Ryan Polite,4,46,75,61.3,604,3,3,134.2
Brice Ramsey,25,46,78,59,592,4,6,124.3
Matt Rodgers,9,46,80,57.5,500,3,7,104.9
Christian Anderson,21,45,110,40.9,793,6,4,112.2
Jason Beck,5,45,77,58.4,553,1,4,112.7
Bryan Bennett,16,45,83,54.2,580,9,3,141.5
Nate Costa,10,45,66,68.2,483,2,1,136.6
Pat Dillingham,7,45,87,51.7,465,1,7,84.3
Jeremy Higgins,9,45,88,51.1,511,1,2,99.1
Barrick Nealy,4,45,84,53.6,542,3,4,110
Thomas Peregrin,8,45,72,62.5,347,4,2,115.8
A.J. Schurr,24,45,100,45,868,7,5,131
Andy Summerlin,5,45,94,47.9,469,0,2,85.5
Coltin Gerhart,9,44,85,51.8,446,4,5,99.6
Reece Goddard,7,44,96,45.8,542,3,3,97.3
Willy Korn,11,44,62,71,410,3,1,139.3
Skyler Mornhinweg,3,44,63,69.8,344,3,1,128.2
Sean Robinson,33,44,93,47.3,301,2,6,68.7
Daniel Sams,20,44,61,72.1,507,4,4,150.5
Nick Schuessler,16,44,66,66.7,564,3,1,150.4
Jeff Schwinn,9,44,80,55,666,2,3,125.7
Jack Sears,7,44,59,74.6,609,5,0,189.2
Brandon Smith,10,44,92,47.8,268,1,3,69.4
Michael Birdsong,6,43,82,52.4,365,2,4,88.1
Jon Eastman,5,43,69,62.3,498,2,3,123.8
Sean Flynn,10,43,81,53.1,359,0,1,87.8
Dusty Kiel,8,43,99,43.4,498,3,3,89.6
Garret Lewis,16,43,97,44.3,674,4,4,108.1
Matt Schabert,7,43,83,51.8,618,3,5,114.2
Miklo Smalls,6,43,75,57.3,623,1,5,118.2
Jack Allison,7,42,71,59.2,496,2,4,115.9
Jarod Bryant,26,42,83,50.6,569,2,3,108.9
Wade Freebeck,9,42,91,46.2,479,1,7,78.6
Malik Henry,3,42,78,53.8,593,1,4,111.7
Jason Manson,9,42,85,49.4,440,1,5,85
D.T. McDowell,10,42,104,40.4,585,5,4,95.8
Jerry Neuheisel,7,42,70,60,379,2,3,106.3
Bryce Rivers,4,42,72,58.3,506,2,4,115.4
Waye Terry,5,42,96,43.8,415,2,4,78.6
Fabian Walker,10,42,70,60,485,4,2,131.3
Daniel Dixon,7,41,90,45.6,507,2,6,86.9
Eric Holtfreter,7,41,88,46.6,462,2,5,86.8
Jared Johnson,7,41,75,54.7,564,4,1,132.8
C.J. Leak,9,41,92,44.6,463,1,2,86.1
Lance Pendleton,13,41,79,51.9,426,3,2,104.7
Chip Bowden,15,40,98,40.8,388,3,4,76
Damion Carter,33,40,75,53.3,353,5,3,106.9
Chase Griffin,4,40,62,64.5,451,6,2,151.1
Alex Padilla,7,40,85,47.1,534,2,1,105.2
Aaron Pankratz,6,40,90,44.4,572,4,5,101.4
Nick Patti,11,40,62,64.5,458,3,1,139.3
J.J. Raterink,10,40,69,58,410,4,3,118.3
Justin Rogers,8,40,64,62.5,510,4,2,143.8
Stewart Sampsel,6,40,92,43.5,371,2,5,73.7
Samson Szakacsy,5,40,67,59.7,414,4,2,125.3
Dallas Tidwell,13,40,79,50.6,451,3,2,106.1
Anthony Young,28,40,78,51.3,485,5,5,111.8
Ken Bohnet,29,39,68,57.4,400,1,5,96.9
D.J. Busch,7,39,81,48.1,441,2,4,92.2
Jack Hawley,2,39,86,45.3,338,1,2,77.5
Matt Joeckel,12,39,69,56.5,469,4,1,129.8
Kavika Johnson,41,39,74,52.7,382,4,1,111.2
Steve Levy,7,39,62,62.9,505,4,2,146.2
Mylik Mitchell,4,39,69,56.5,363,5,1,121.7
Alex Pettee,7,39,65,60,399,1,3,107.4
Shawn Petty,20,39,84,46.4,500,6,2,115.2
Curtis Pulley,21,39,64,60.9,280,0,3,88.3
Cam Ransom,8,39,83,47,494,3,0,108.9
Dalton Sneed,8,39,88,44.3,632,5,2,118.9
Lynn Bowden,38,38,79,48.1,495,3,5,100.6
Andrew Brewer,28,38,75,50.7,368,1,4,85.6
Ty Brock,5,38,65,58.5,351,2,2,107.8
Michael Eubank,18,38,59,64.4,400,4,3,133.6
John Fadule,5,38,73,52.1,464,1,4,99
Arsenio Favor,9,38,70,54.3,658,3,3,138.8
Jacob Huesman,18,38,61,62.3,421,5,4,134.2
John Nielsen,5,38,59,64.4,299,1,2,105.8
Kevaris Thomas,7,38,72,52.8,375,3,2,104.7
Hunter Vaughn,4,38,59,64.4,342,1,6,98.4
Nic Costa,18,37,95,38.9,512,5,3,95.3
David Fisher,13,37,69,53.6,511,3,1,127.3
Clinton Granger,12,37,71,52.1,428,2,3,103.6
JD Head,4,37,66,56.1,367,3,1,114.7
Jovoni Johnson,8,37,55,67.3,322,2,0,128.5
Tyler Lytle,7,37,72,51.4,462,1,2,104.3
Dino Maldonado,2,37,66,56.1,513,4,2,135.3
Brian Maurer,12,37,81,45.7,550,2,5,98.5
Foster Sawyer,11,37,82,45.1,433,3,4,91.8
JT Shrout,8,37,69,53.6,494,5,3,129
Kevan Smith,6,37,67,55.2,419,1,4,100.7
Isaiah Chavez,7,36,52,69.2,412,4,1,157.3
Devin Combs,9,36,57,63.2,468,5,1,157.6
Ryan Corcoran,5,36,60,60,246,0,0,94.4
Nathan Dick,3,36,62,58.1,454,4,2,134.4
Jordan Gehrke,10,36,75,48,324,1,1,86
Riley Leonard,5,36,60,60,372,1,1,114.2
Connor Morel,6,36,65,55.4,438,1,2,110.9
Damion Terry,24,36,76,47.4,356,1,2,85.8
Evan Watkins,7,36,70,51.4,378,2,5,91.9
Clayton Welch,6,36,68,52.9,523,4,2,131.1
Donovan Williams,18,36,76,47.4,300,1,5,71.7
Grant Arnoldink,8,35,71,49.3,342,1,2,88.8
Donaven McCulley,6,35,82,42.7,475,2,2,94.5
Grayson Muehlstein,9,35,63,55.6,355,3,4,105.9
Chance Payne,30,35,59,59.3,423,2,1,127.3
Tyler Phommachanh,3,35,72,48.6,321,1,2,85.1
Robert Lane,30,34,79,43,321,1,7,63.6
Mark Leal,8,34,57,59.6,411,3,2,130.6
Anthony Magazu,12,34,73,46.6,464,3,1,110.8
Katravis Marsh,8,34,72,47.2,323,1,6,72.8
Javion Posey,14,34,64,53.1,406,2,3,107.4
Anthony Richardson,9,34,59,57.6,501,6,6,142.2
Colton Richardson,2,34,63,54,395,2,1,113.9
Chad Schwenk,4,34,75,45.3,330,1,4,76
Seth Shuman,5,34,72,47.2,357,1,3,85.1
Jeff Smith,46,34,93,36.6,404,6,3,87.9
Shea Smith,11,34,69,49.3,458,4,3,115.5
Billy Barefield,5,33,53,62.3,223,1,1,100.1
Freddie Barnes,45,33,63,52.4,248,3,3,91.6
Damarius Bilbo,30,33,81,40.7,549,3,6,95.1
Dennis Brown,5,33,66,50,341,3,2,102.3
Ty Keyes,4,33,65,50.8,355,3,4,99.6
Jabari Laws,13,33,40,82.5,596,5,0,248.9
Graeme McFarland,8,33,72,45.8,355,4,0,105.6
Garet Morrell,11,33,67,49.3,290,4,3,96.4
Dalen Morris,13,33,65,50.8,579,3,2,134.7
Michael Mosley,16,33,68,48.5,422,3,1,112.3
Ryan O'Hara,5,33,78,42.3,341,2,4,77.2
Logan Turner,5,33,65,50.8,410,5,2,123
Drew Westling,7,33,66,50,307,1,2,88
Andrew Bunch,6,32,53,60.4,333,2,2,118.1
Taylor Cook,25,32,57,56.1,409,3,1,130.3
James Foster,7,32,60,53.3,337,1,1,102.7
Sam Glaesmann,6,32,72,44.4,500,3,6,99.9
Josh Greer,8,32,74,43.2,268,0,4,62.9
Tarik Hakmi,4,32,54,59.3,355,2,4,111.9
Adam Mallette,5,32,70,45.7,351,2,2,91.5
JaCobian Morgan,4,32,50,64,288,2,2,117.6
Sean Norton,5,32,54,59.3,408,3,1,137.4
Lorenzo Nunez,8,32,52,61.5,376,3,3,129.8
Chubba Purdy,4,32,58,55.2,317,4,1,120.4
Faton Bauta,14,31,67,46.3,316,1,4,78.9
Jeff Crosbie,11,31,72,43.1,290,3,3,82.3
Blake Field,8,31,51,60.8,376,4,1,144.7
Ethan Garbers,4,31,51,60.8,305,2,2,116.1
D.J. Gillins,11,31,65,47.7,301,2,5,81.4
Peter Parrish,1,31,48,64.6,215,0,3,89.7
Nick Patti,24,31,56,55.4,314,0,1,98.9
Cody Thomas,9,31,69,44.9,343,2,4,84.7
Brett Toney,12,31,53,58.5,338,3,2,123.2
Trey Anderson,14,30,73,41.1,395,2,3,87.4
Tommy Beecher,7,30,51,58.8,320,2,5,104.9
Robert Benjamin,8,30,66,45.5,269,1,1,81.7
Kody Cook,22,30,66,45.5,447,4,3,113.3
Kevin McCabe,7,30,46,65.2,276,1,3,109.7
Ben McLane,7,30,54,55.6,390,2,2,121
Brian Miller,9,30,60,50,501,5,4,134.3
Jon Rivera,8,30,63,47.6,445,1,2,105.8
Michael Scarnecchia,5,30,52,57.7,362,4,0,141.6
Antwan Smith,19,30,62,48.4,328,3,1,105.6
Ted Stachitas,10,30,49,61.2,283,0,2,101.6
Cedric Stevens,10,30,46,65.2,241,2,1,119.2
Benji Walker,12,30,57,52.6,365,1,7,87.6
Kaylan Wiggins,15,30,64,46.9,305,0,1,83.8
Ben Wulf,8,30,66,45.5,449,4,3,113.5
Messiah deWeaver,6,29,67,43.3,316,1,2,81.9
Johnny Durocher,7,29,71,40.8,291,3,4,77.9
Tyler Ferguson,13,29,56,51.8,389,4,0,133.7
Beau Hoge,8,29,56,51.8,394,3,4,114.3
David Isabelle,19,29,64,45.3,303,4,2,99.5
Garrett Nussmeier,4,29,57,50.9,329,2,2,103.9
Isaiah Williams,21,29,74,39.2,431,4,3,97.8
Richard Bridges,9,28,65,43.1,291,1,4,73.5
Steven Bright,26,28,57,49.1,262,1,0,93.5
Jacob Charest,4,28,56,50,382,2,2,111.9
Zac Colvin,9,28,55,50.9,286,3,2,105.3
Matt Cooper,9,28,61,45.9,369,1,6,82.5
Matthew Downing,9,28,44,63.6,282,1,1,120.4
Brian Hampton,25,28,66,42.4,401,3,5,93.3
Re-al Mitchell,8,28,56,50,252,2,2,92.4
Mason Petrino,14,28,40,70,271,3,2,141.7
Dillon Sterling-Cole,6,28,57,49.1,388,1,4,98.1
Cam Thomas,4,28,66,42.4,375,0,5,75
Noah Wezensky,2,28,53,52.8,307,2,2,106.4
Chris Campbell,4,27,55,49.1,322,3,2,109
Chad Christensen,15,27,64,42.2,302,3,0,97.3
